Title;Date;Price (€);Product Name
Spar;28.05.2024.;1.99;Slovenski paradižnik Mali Lušt 350g
Spar;21.05.2024.;1.29;Limone 1kg
Spar;21.05.2024.;2.99;Slovenski paradižnik v grozdu 1kg
Spar;14.05.2024.;1.99;Slovenski paradižnik lušt 200g ali 300g
Spar;14.05.2024.;4.99;Bio borovnice 500g
Spar;07.05.2024.;1.99;Slovenski paradižnik lušt 200g ali 300g
Spar;07.05.2024.;2.99;Slovenske jagode 500g
Spar;30.04.2024.;1.49;Paradižnik Grapolo 1kg 40% ceneje
Spar;30.04.2024.;0.59;Mladi krompir 40% ceneje 1kg
Mercator;30.04.2024.;4.99;Svinjski vrat brez kosti 1kg
Mercator;30.04.2024.;2.99;Slovenske jagode 500g
Mercator;30.04.2024.;6.59;Sir Edamec Mu 1kg
Mercator;30.04.2024.;1.24;Sonično olje Dijamant 1l
Mercator;30.04.2024.;0.95;Pijača Pepsi Cola
Mercator;30.04.2024.;2.59;Papirnate brisače Paloma
Mercator;30.04.2024.;11.76;Plato piva za samo
Spar;23.04.2024.;0.35;Energijski napitek S Budget 250ml 12 + 12 gratis, redna cena
Spar;23.04.2024.;1.19;Ananas 1kg
Spar;23.04.2024.;1.99;Slovenski paradižnik mali lušt 350g
Mercator;23.04.2024.;2.99;Mleto mešano meso Mercator 450g
Mercator;23.04.2024.;1.59;Ananas 1kg
Mercator;23.04.2024.;4.69;Sir Edamec 800g
Mercator;16.04.204.;4.99;Piščančji zrezki iz fileja PP Natur 450g, Perutnina Ptuj
Mercator;16.04.204.;9.99;Kaneloni Minute Mercator s šunko in sirom 1kg
Spar;16.04.2024.;0.99;Banane 1kg
Mercator;09.04.2024.;3.99;Perutninsko mleto meso PP Natur, pakirano 600g, Perutnina Ptuj
Mercator;09.04.2024.;1.19;Mango cena za kos
Spar;09.04.2024.;5.99;Puranji file postrežno 1kg
Spar;09.04.2024.;1.49;Slovenska jabolka Topaz 1kg
Spar;03.04.2024.;0.99;Slovenska jabolka Idared 1kg
Spar;26.03.2024.;0.89;Banane 1kg
Mercator;26.03.2024.;4.99;Puranji zrezki iz fileja PP Natur, pakirani 400g Perutnina Ptuj
Mercator;26.03.2024.;0.99;Brokoli pakiran 500g
Mercator;26.03.2024.;8.99;Mesni sir klasik ali s sirom, postrežen, cena za 1 kg Pik Vrbovec Plus
Mercator;19.03.2024.;1.99;Pipčančje hrenovke Coctail Mercator, pakirane 500g
Mercator;19.03.2024.;0.99;Avokado kos
Mercator;19.03.2024.;7.99;Piščančje peruti pečene, postrežne 1kg
Spar;19.03.2024.;;
Spar;Do daljnjeg;11.39;Slanina s poprom, postrežno 1kg
Spar;Do daljnjeg;1.79;Pomaranče pakirano 2kg
Spar;Do daljnjeg;0.99;Pecivo ptiček, pakirano 50g, slastno pecivo za Gregorjevo
Mercator;12.03.2024.;3.99;Piščančji file PP Natur, pakiran 400g
Mercator;12.03.2024.;2.29;Namizno rdeče grozdje, pakirano 500g
Mercator;12.03.2024.;3.15;Skuta Mercator nepasirana 1kg
Mercator;12.03.2024.;0.89;Trajno polnomastno mleko Mercator 3,5% m.m. 1l
Mercator;05.03.2024.;2.99;Piščančje mleto meso Pivka, izbrana kakovost, pakirano 400g
Mercator;05.03.2024.;8.99;Pečena svinjska rebra postrežna, 1kg
Spar;05.03.2024.;0.99;Banane 1kg
Spar;27.02.2024.;1.29;Pomaranče Natalia 1kg
Mercator;27.02.2024.;6.99;Sir maasdamer Campina 1kg
Mercator;27.02.2024.;1.39;Avokado kos
Mercator;27.02.2024.;1.19;Panirani zvitek
Mercator;Do daljnjeg;3.99;Piščančji file PP Natur, mala mišica, izabrana kakovost, pakiran 400g
Mercator;Do daljnjeg;6.99;Mesna lazanja postrežna 1kg
Spar;20.02.2024.;1.49;Mandarine 1kg
Spar;13.02.2024.;0.99;Banane 1kg
Mercator;14.02.2024.;17.99;Atlantski losos file 1kg
Mercator;14.02.2024.;3.99;Piščančja bedra zrezki PP Natur 500g
Mercator;14.02.2024.;0.99;Banane 1kg
Spar;Do daljnjeg;;
Mercator;06.02.2024.;2.99;Mleto perutninsko meso PP Natur,  pakirano 450g Perutninsko Ptuj
Mercator;06.02.2024.;1.19;Redeča grenivke 1kg
Mercator;06.02.2024.;6.59;Pečena piščančja bedra, marinirana 1kg
Spar;30.01.2024.;1.49;Mandarine 1kg
Mercator;30.01.2024.;9.99;Goveji golaž Minute 1kg
Spar;23.01.2024.;0.99;Banane 1kg
Mercator;23.01.2024.;2.29;Piščančja bedra PP Natur, pakirana 440g, Perutnina Ptuj
Mercator;23.01.2024.;2.29;Cvetača, cena za kos
Mercator;23.01.2024.;7.99;Pečena piščančja prsa, postrežna, cena za kg
Mercator;09.01.2024.;2.49;Belo grozdje pakirano 500g, namesto
Mercator;09.01.2024.;3.19;Puranje mleto meso Vindon, 500g
Mercator;09.01.2024.;9.99;Pečena svinjska rebra 1kg
Mercator;12.12.2023..;4.79;Puranji zrezki iz fileja PP Natur, pakirani 400g Perutnina Ptuj, namesto
Mercator;12.12.2023..;1.99;Granatno jabolko 1kg, namesto
Mercator;12.12.2023..;1.79;Jadranske sardele Adria, zamrznjene 1kg, namesto
Mercator;05.12.2023.;3.99;Čevapčiči v lepinji, postreženi, cena za kost
Mercator;05.12.2023.;1.69;Brokoli, pakiran 500g, cena za kos, namesto
Mercator;05.12.2023.;2.99;Mleto perutninsko meso PP Natur, pakirano, 450g Perutnina Ptuj, namesto
Mercator;28.11.2023.;3.99;Mesni pripravek iz mletega govejega mesa AVE, pakiran 450g
Mercator;28.11.2023.;1.19;Avokado kos
Mercator;28.11.2023.;4.69;Sir edamec, Mercator, pakiran 800g
Mercator;28.11.2023.;3.35;Sosedov kruh
Mercator;14.11.2023.;1.39;Mango cena za kos, namesto
Mercator;14.11.2023.;3.49;Piščančji file PP Natur, mala mišicaa, izabrana kakovost, pakiran 400g Perutnina Ptuj, namesto
Mercator;14.11.2023.;3.35;Sosed hlebec, pšenični mešani s semeni, pekarna Grosuplje 700g, namesto
Mercator;07.11.2023.;5.99;Pečena svinjska krača 1kg, namesto
Mercator;07.11.2023.;1.49;Buče hokaido 1kg, namesto
Mercator;07.11.2023.;4.49;Piščančji trakci iz fileja prsi Pivka 500g, namesto
Mercator;07.11.2023.;3.19;Kruh Mainar, namesto
Muller;28.10.2023.;15.0;"Muller akcija -20% na vse igrače in igre
Pridobite 20% popust na vse igrače ob nakupu nad"
Muller;28.10.2023.;15.0;Popust velja od 23.10. do 28.10.2023. oz. razprodaje zalog ob nakupu nad
Mercator;24.10.2023.;5.99;Krompirjeva musaka z mesom, postrećna 1kg namesto
Mercator;24.10.2023.;3.99;Goveje mleto meso Z’dežele 500g
Mercator;24.10.2023.;1.99;Rdeče grenivke 1kg , namesto
Mercator;24.10.2023.;2.19;Kruh Krjavel, namesto
Mercator;Do daljnjeg;1.99;Kivi 1kg, namesto
Mercator;Do daljnjeg;2.39;Piščančje hrenovke, Mercator pakirane 800g, namesto
Mercator;Do daljnjeg;2.09;Sendvič z mozzarelo Minure 290g, namesto
Mercator;Do daljnjeg;2.09;Tortilja wrap Minute, 150g, namesto
Lidl;27.09.2023.;4.99;Ramstek Žar legende, Mesnine Štajerske 300g, namesto
Lidl;27.09.2023.;2.39;Žar legende, meso Kamnik, s hamburško slanino 400g, namesto
Lidl;27.09.2023.;1.19;Dulano piščančje prsi, več vrst 80g, namesto
Lidl;27.09.2023.;2.99;Svinjsko meso za golaž, Celjske mesnine 500g, namesto
Lidl;27.09.2023.;0.89;Štručka s česnovim maslom 165g, namesto
Lidl;27.09.2023.;0.69;Pizza štručka 120g
Lidl;27.09.2023.;0.79;Smoothie 250ml
Lidl;27.09.2023.;0.79;Skuta Sweetello Pilos 150g, namesto
Lidl;27.09.2023.;0.69;Desert Zelene Doline, desert Stracciatella, namesto
Lidl;27.09.2023.;1.89;Premium hummus, 220g, namesto
Lidl;27.09.2023.;0.39;Pilos kisela smetana 12% m.m. 180g
Lidl;27.09.2023.;2.49;Madžarica 420g
Spar;26.09.2023.;9.99;Bio slovenska rdeča ali zelena jabolka, pakirano v kartonu 6kg
Mercator;26.09.2023.;6.59;Mesna lazanja, postrežna 1kg
Mercator;26.09.2023.;1.49;BučeHokaido 1kf
Mercator;26.09.2023.;4.49;Puranji zrezki iz fileja PP Natur, pakirani 400g
Mercator;26.09.2023.;2.19;Kruh polovička s semeni
Mercator;19.09.2023.;1.89;Kruh Krjavelj 530g kos
Mercator;19.09.2023.;1.19;Slive 1kg
Mercator;19.09.2023.;2.99;Mlado goveje mleto meso, pakirano 420g
Lidl;31.5.2023;6.99;Svinjski file 450 g za
Lidl;31.5.2023;4.99;Ramsteak 300 g za
Lidl;31.5.2023;1.99;Piščančje krače
Lidl;31.5.2023;1.99;Piščančja stegna 600 g za
Lidl;31.5.2023;2.79;Klobasa za kuhanje 500 g za
Lidl;31.5.2023;1.49;Mlečni namaz 150 g za
Lidl;31.5.2023;1.99;Sir Jošt v rezinah
Lidl;31.5.2023;2.29;Jadranske sardele 1kg za
Lidl;31.5.2023;2.29;Zamrznjeno sadje 750 g za
Lidl;31.5.2023;1.49;Bio Kombucha več vrst
Lidl;31.5.2023;0.22;Pirina štručka 2 +1 gratis za
Spar;30.5.2023;3.99;Borovnice 500 g za
Mercator;23.05.2023.;3.99;Piščančji zrezku iz fileja PP Natur, izbrana kakovost, pakirani 450g, Perutnina Ptuj, namesto
Mercator;23.05.2023.;3.64;Pizza šunka Pik, postrežena, Pik Vrbovec Plus, cena za 1kg namesto
Mercator;23.05.2023.;2.39;Šparglji zeleni pakirani 500g, namesto
Lidl;24.5.2023;2.19;Piščančje peruti 400 g za
Lidl;24.5.2023;2.89;Svinjski steaki 350 g za
Lidl;24.5.2023;4.79;Telečji zrezki 350 g za
Lidl;24.5.2023;2.39;Pleskavice 450 g za
Lidl;24.5.2023;2.99;Čajna salama 500 g za
Lidl;24.5.2023;2.49;Poetovio piščančji narezek 250 g za
Lidl;24.5.2023;1.89;Cheesburger več vrst 320 g za
Lidl;24.5.2023;4.39;Kozice 300 g za
Lidl;24.5.2023;0.22;Žemlja XXL
Lidl;24.5.2023;3.69;Patagonski lignji 400 g za
Lidl;24.5.2023;1.99;Alkoholni kis za vlaganje 3l za
Lidl;24.5.2023;11.99;Kristalni sladkor 10 x 1 kg za
Mercator;16.05.2023.;2.99;Mleto perutninsko meso PP Natur pakiano 450g, Perutnina Ptuj, namesto
Mercator;16.05.2023.;2.99;Slovenske jagode pakirane 500g, namesto
Mercator;16.05.2023.;1.99;Nektarine pakirane 500g, namesto
Mercator;16.05.2023.;0.24;Primorska bela žemlja 100g, cena za kos, Pekarna Grosuplje, 2+2 gratis cena za 1 kos
Merkur;15.5.2023;;
Lidl;17.5.2023;3.19;Piščančji medaljoni 400 g za
Lidl;17.5.2023;3.19;Svinjsko meso za golaž 500 g za
Lidl;17.5.2023;3.19;Svinjski zrezki 500 g za
Lidl;17.5.2023;3.99;Mesne kroglice 480 g za
Lidl;17.5.2023;0.99;Delikatesna slanina 100 g za
Lidl;17.5.2023;1.99;Sir Cheddar
